,hour,year,month,day,electric
12626,6.5,2018,11,12,62.4
12627,6.583333333333332,2018,11,12,62.4
12628,6.666666666666668,2018,11,12,66.6
12629,6.75,2018,11,12,46.2
12630,6.833333333333332,2018,11,12,57.0
12631,6.916666666666668,2018,11,12,58.2
12632,7.0,2018,11,12,52.8
12633,7.083333333333332,2018,11,12,51.0
12634,7.166666666666668,2018,11,12,67.2
12635,7.25,2018,11,12,53.4
12636,7.333333333333332,2018,11,12,58.8
12637,7.416666666666668,2018,11,12,55.8
12638,7.5,2018,11,12,68.4
12639,7.583333333333332,2018,11,12,66.0
12640,7.666666666666668,2018,11,12,59.4
12641,7.75,2018,11,12,55.8
12642,7.833333333333332,2018,11,12,60.0
12643,7.916666666666668,2018,11,12,71.4
12644,8.0,2018,11,12,60.0
12645,8.083333333333334,2018,11,12,59.4
12646,8.166666666666666,2018,11,12,55.8
12647,8.25,2018,11,12,64.2
12648,8.333333333333334,2018,11,12,74.4
12649,8.416666666666666,2018,11,12,70.2
12650,8.5,2018,11,12,69.0
12651,8.583333333333334,2018,11,12,79.8
12652,8.666666666666666,2018,11,12,73.2
12653,8.75,2018,11,12,74.4
12654,8.833333333333334,2018,11,12,75.6
12655,8.916666666666666,2018,11,12,66.0
12656,9.0,2018,11,12,55.8
12657,9.083333333333334,2018,11,12,49.2
12658,9.166666666666666,2018,11,12,56.4
12659,9.25,2018,11,12,54.0
12660,9.333333333333334,2018,11,12,58.2
12661,9.416666666666666,2018,11,12,64.8
12662,9.5,2018,11,12,37.8
12663,9.583333333333334,2018,11,12,39.6
12664,9.666666666666666,2018,11,12,34.8
12665,9.75,2018,11,12,35.4
12666,9.833333333333334,2018,11,12,34.2
12667,9.916666666666666,2018,11,12,45.6
12668,10.0,2018,11,12,48.0
12669,10.083333333333334,2018,11,12,42.0
12670,10.166666666666666,2018,11,12,45.6
12671,10.25,2018,11,12,46.2
12672,10.333333333333334,2018,11,12,61.8
12673,10.416666666666666,2018,11,12,58.8
12674,10.5,2018,11,12,54.6
12675,10.583333333333334,2018,11,12,56.4
12676,10.666666666666666,2018,11,12,55.2
12677,10.75,2018,11,12,52.8
12678,10.833333333333336,2018,11,12,52.2
12679,10.916666666666664,2018,11,12,45.6
12680,11.0,2018,11,12,54.6
12681,11.083333333333336,2018,11,12,54.0
12682,11.166666666666664,2018,11,12,58.2
12683,11.25,2018,11,12,75.6
12684,11.333333333333336,2018,11,12,87.0
12685,11.416666666666664,2018,11,12,90.0
12686,11.5,2018,11,12,89.4
12687,11.583333333333336,2018,11,12,99.0
12688,11.666666666666664,2018,11,12,100.8
12689,11.75,2018,11,12,100.2
12690,11.833333333333336,2018,11,12,100.8
12691,11.916666666666664,2018,11,12,103.2
12692,12.0,2018,11,12,99.0
12693,12.083333333333336,2018,11,12,81.6
12694,12.166666666666664,2018,11,12,67.2
12695,12.25,2018,11,12,64.8
12696,12.333333333333336,2018,11,12,68.4
12697,12.416666666666664,2018,11,12,49.8
12698,12.5,2018,11,12,39.6
12699,12.583333333333336,2018,11,12,33.0
12700,12.666666666666664,2018,11,12,38.4
12701,12.75,2018,11,12,43.2
12702,12.833333333333336,2018,11,12,43.8
12703,12.916666666666664,2018,11,12,44.4
12704,13.0,2018,11,12,43.8
12705,13.083333333333336,2018,11,12,44.4
12706,13.166666666666664,2018,11,12,44.4
12707,13.25,2018,11,12,48.6
12708,13.333333333333336,2018,11,12,43.8
12709,13.416666666666664,2018,11,12,45.6
12710,13.5,2018,11,12,47.4
12711,13.583333333333336,2018,11,12,54.0
12712,13.666666666666664,2018,11,12,44.4
12713,13.75,2018,11,12,41.4
12714,13.833333333333336,2018,11,12,46.8
12715,13.916666666666664,2018,11,12,44.4
12716,14.0,2018,11,12,48.6
12717,14.083333333333336,2018,11,12,51.0
12718,14.166666666666664,2018,11,12,58.8
12719,14.25,2018,11,12,52.8
12720,14.333333333333336,2018,11,12,54.6
12721,14.416666666666664,2018,11,12,51.0
12722,14.5,2018,11,12,46.8
12723,14.583333333333336,2018,11,12,44.4
12724,14.666666666666664,2018,11,12,45.6
